User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 0, 1, 1, 1, Manual, 3.5848388671875, (0.174  0.002  0.006), 0.3475649107353434, 0, 5.422441996767166, -1.0049300220882122, 0.006820910130550071, 1.0522714990250324, 0.08631139066967138, 56, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 1, 2, 2, 1, Manual, 2.71649169921875, (-0.174  -0.002  0.001), 0.348328592554942, 1, 9.591429897897244, -0.29154773793874256, 0.002109869087137147, 0.7629300041236852, 0.03295448168912741, 35, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 2, 3, 3, 1, Manual, 2.949920654296875, (0.176  -0.001  0.002), 0.3501130642566136, 1, 5.813957526987693, -0.9789703540295547, 0.0025663581931553913, 0.807294333941241, 0.04704767361773738, 42, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 3, 4, 4, 1, Manual, 2.399688720703125, (-0.175  -0.000  -0.002), 0.35053058878933363, 1, 5.7816693289876335, -0.9764251192725241, 0.0018712441026227215, 0.7552667182393369, 0.013320767545856645, 32, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 4, 5, 5, 1, Manual, 2.816558837890625, (0.174  -0.002  -0.005), 0.3488306776498545, 1, 5.146630277936658, -1.6850905826613858, 0.0049370375037176735, 0.9490099651857314, 0.04423571373022247, 40, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 5, 6, 6, 1, Manual, 4.220909118652344, (-0.173  0.001  -0.001), 0.34778443344940096, 2, 7.576044967090917, -0.6427877423979411, 0.002149624083600753, 1.0826811153785592, 0.008446430286350566, 66, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 6, 7, 7, 1, Manual, 3.1837234497070312, (0.174  0.000  -0.002), 0.34792919057636984, 1, 9.521642994608598, -0.3280966277701846, 0.0017589173257038268, 0.8009559361224095, 0.05762737937095746, 45, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 7, 8, 8, 1, Manual, 2.2166748046875, (-0.175  0.004  0.001), 0.34924433392951953, 1, 6.957370522433125, -0.9168137529129415, 0.00423014837533003, 0.693729612103596, 0.03645101362015692, 27, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 8, 9, 9, 1, Manual, 2.916748046875, (0.177  0.001  0.002), 0.3515726536251001, 1, 4.317411880339128, -0.2920247669820992, 0.0031576971319232576, 0.7444552594950894, 0.03215363263229342, 39, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 9, 10, 10, 1, Manual, 3.7175216674804688, (-0.174  0.003  0.001), 0.3505686049182684, 1, 7.484148794915992, -0.3708351713699425, 0.003294199809053563, 0.7753156254002099, 0.05726246617565046, 56, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 10, 11, 11, 1, Manual, 2.70025634765625, (0.176  -0.002  -0.004), 0.34961794785129247, 1, 4.9870864314001375, -0.7039913950099028, 0.004536353517263333, 0.7809277684511807, 0.028595055408036255, 36, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 11, 12, 12, 1, Manual, 2.3501205444335938, (-0.173  0.001  -0.003), 0.3492020752231441, 1, 7.225211809715097, -0.7401375772633628, 0.003224710326227557, 0.7001982192455154, 0.03159654131520758, 30, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 12, 13, 13, 1, Manual, 3.1675033569335938, (0.175  0.000  -0.000), 0.34890723071817203, 2, 8.936247815308858, -0.6067314910640533, 0.0006470780215049497, 1.1180690826630484, 0.033984881499550985, 46, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 13, 14, 14, 1, Manual, 3.7675857543945312, (-0.172  0.001  0.000), 0.347732525749422, 1, 7.524111287491019, -0.7356608055700357, 0.0031409686782781104, 1.1157605878122963, 0.048583965746573005, 57, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 14, 15, 15, 1, Manual, 3.6281814575195312, (0.175  0.000  -0.000), 0.3471013006859369, 1, 6.5608370805147835, -0.9930906602268121, 0.0005786071904937757, 0.9356017108908337, 0.027952785967418677, 53, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 15, 16, 16, 1, Manual, 4.4675750732421875, (-0.174  0.002  0.000), 0.34878001166672307, 2, 9.498449601354322, -0.3170114780408886, 0.002024428746234202, 0.7467935894808029, 0.01533002055409271, 70, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 16, 17, 17, 1, Manual, 2.1049652099609375, (0.174  -0.001  -0.001), 0.3478106028785359, 1, 10.360581696213055, -0.24891939103721833, 0.0014577345756792421, 0.9426059950406674, 0.018454583400395658, 24, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 17, 18, 18, 1, Manual, 3.5300827026367188, (-0.174  0.001  -0.001), 0.34753852012268266, 1, 7.556126454759073, -0.5357787704090294, 0.0018613225829920994, 0.9568151318675785, 0.0458272622922232, 53, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 18, 19, 19, 1, Manual, 3.9007415771484375, (0.174  -0.000  0.000), 0.3473268708403708, 1, 4.929843186802248, -1.109523156630317, 0.00132751820273221, 0.8137510162962577, 0.040804275085272915, 59, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, 6.770783481380234, 6.770783481380234, 20, 19, 20, 20, 1, Manual, 3.2658233642578125, (-0.172  -0.001  -0.004), 0.3458363592339433, 1, 6.975965152225567, -0.16735465127208493, 0.004631404218954489, 0.7797216685641163, 0.03791976877494447, 48, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 2.0732240314898216, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 20, 21, 21, 1, Manual, 2.567657470703125, (-0.174  -0.003  -0.004), 0.3491291440534533, 1, 4.644118838728792, -0.3364590228230237, 0.005160249620922751, 0.7443756694278613, 0.02691211731278157, 31, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 21, 22, 22, 1, Manual, 2.983734130859375, (0.176  0.001  0.001), 0.35002784305583134, 1, 6.834792925019575, -0.39615849618705934, 0.0012858363366620707, 0.8034098890645677, 0.015200968331886514, 43, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 22, 23, 23, 1, Manual, 2.7503814697265625, (-0.174  0.002  0.001), 0.35001919900086786, 2, 10.8712782872963, -0.4022701711653764, 0.0024300649736121614, 0.8496531558388857, 0.02326285724252259, 40, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 23, 24, 24, 1, Manual, 2.4996490478515625, (0.172  0.000  0.003), 0.3469537788363641, 1, 6.89911167409377, -0.4798239085227315, 0.003796561347615928, 0.9040336931381777, 0.013280339022964507, 34, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 24, 25, 25, 1, Manual, 2.4669952392578125, (-0.172  0.000  -0.001), 0.344403720648184, 1, 11.24076310475355, -0.2727128017130146, 0.0032975273108938052, 0.9359850177768199, 0.025673831730023345, 33, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 25, 26, 26, 1, Manual, 3.8008270263671875, (0.173  0.000  0.002), 0.34454704032618233, 1, 5.808571265261974, -0.4679459313746747, 0.003413591793483526, 0.7799631680392247, 0.015454851040372653, 58, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 26, 27, 27, 1, Manual, 2.800384521484375, (-0.176  -0.001  -0.001), 0.34858591897329105, 1, 7.255470183712157, -0.5871495828192244, 0.0019987154678940645, 1.0845794538713898, 0.03667509626206291, 38, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 27, 28, 28, 1, Manual, 2.2834930419921875, (0.175  -0.001  -0.000), 0.35124095325420307, 1, 9.603412561197642, -0.3319839135611557, 0.0008829692279749722, 0.893511558682091, 0.016832752191829028, 28, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 28, 29, 29, 1, Manual, 2.9673309326171875, (-0.175  -0.003  -0.005), 0.35058704738130997, 1, 5.398023780334688, -0.6524720698831904, 0.006012606726030975, 0.7654733014082908, 0.03734026377434002, 44, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 29, 30, 30, 1, Manual, 2.3835906982421875, (0.174  0.000  0.006), 0.3493641456760521, 2, 5.238380798928178, -0.7042248702789945, 0.006094986724962298, 0.9265252251847835, 0.01816495662207909, 31, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 30, 31, 31, 1, Manual, 3.25091552734375, (-0.173  -0.001  -0.002), 0.34748469813976435, 2, 10.541191812473325, -0.22052534183595637, 0.002938950977337944, 0.8208778451176744, 0.04257576776834557, 48, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 31, 32, 32, 1, Manual, 2.4837493896484375, (0.173  -0.001  0.000), 0.3468046731455851, 1, 4.920348970727235, -0.5621751583037846, 0.001981422584722289, 0.8086576697916394, 0.0290896078302727, 34, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 32, 33, 33, 1, Manual, 2.049896240234375, (-0.172  0.002  -0.004), 0.3455978109247556, 2, 7.6192598199533865, -0.5392297172339194, 0.005377117609310058, 0.7818490727662183, 0.01824749184605238, 26, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 33, 34, 34, 1, Manual, 2.5285186767578125, (0.171  0.001  0.003), 0.3436495879025677, 1, 7.118210652288043, -0.35616436379291105, 0.004825703953734868, 0.9028098620414414, 0.03242673384004033, 35, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 34, 35, 35, 1, Manual, 2.1668548583984375, (-0.174  0.005  0.002), 0.3454332163950416, 1, 9.666895203822572, -0.21635271429448727, 0.005445558456562815, 0.8514940736557297, 0.030397414651973098, 25, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 35, 36, 36, 1, Manual, 2.2666015625, (0.173  -0.000  -0.000), 0.34713869479130616, 1, 9.09905609516989, -0.3303987533510023, 0.002027713453188524, 1.003110323189142, 0.025806302185211683, 28, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 36, 37, 37, 1, Manual, 2.8336944580078125, (-0.175  0.001  -0.000), 0.34822212176978384, 2, 10.54645847456803, -0.2649279831451142, 0.0009050332050087129, 0.9497882511763027, 0.03322563879562401, 41, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 37, 38, 38, 1, Manual, 1.89984130859375, (0.171  -0.003  -0.001), 0.3457225864562957, 2, 8.45356990422527, -0.31509862861784815, 0.005731989833046526, 0.7927886832116381, 0.007985344924461494, 20, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 38, 39, 39, 1, Manual, 2.8669891357421875, (-0.177  0.000  -0.001), 0.34713168758942614, 1, 11.396560149262546, -0.177037787360535, 0.0018719777502384301, 0.8605212365784664, 0.04953642938230199, 41, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, 6.582825181438389, 6.582825181438389, 20, 39, 40, 40, 1, Manual, 2.633544921875, (0.176  -0.002  -0.000), 0.35232069043212316, 1, 8.22338866618046, -0.3477193923142186, 0.0018669941803612542, 0.8208923573751951, 0.024084804957805826, 35, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 2.4996061873710618, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 40, 41, 41, 1, Manual, 2.901275634765625, (0.174  0.002  -0.001), 0.34825834627509455, 1, 8.410298638118384, -0.4767672753740927, 0.0024371475602844588, 1.046736945962299, 0.023726829510524308, 40, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 41, 42, 42, 1, Manual, 2.5167388916015625, (-0.173  0.001  -0.002), 0.347602839438207, 1, 6.28787888740471, -0.3710630182725603, 0.002476853436601905, 0.7723157460055732, 0.024891754043370268, 33, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 42, 43, 43, 1, Manual, 2.7835693359375, (0.172  -0.003  -0.002), 0.34539189949675014, 1, 5.399232172515839, -0.2886465028781437, 0.004325953878344685, 0.7570419107048914, 0.024094595625594174, 39, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 43, 44, 44, 1, Manual, 2.01849365234375, (-0.177  -0.002  0.000), 0.34925857998911697, 1, 7.401658177987005, -0.9169063771219601, 0.0027627372250440306, 0.9622764729152566, 0.028441887725556697, 24, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 44, 45, 45, 1, Manual, 2.5501861572265625, (0.174  0.001  -0.001), 0.35071789766346234, 2, 6.85708973337022, -0.40748336468391483, 0.0023380013463455353, 0.6867877311741417, 0.016793082861197493, 32, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
0, 1, 3, 3, 3, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 45, 46, 46, 1, Manual, 3.0120697021484375, (-0.173  0.002  0.001), 0.34651731674882985, 1, 5.511731703077993, -0.5295418402391944, 0.0029101496959919003, 0.7341201898421802, 0.024762097081378234, 42, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
