USER ID, USER GROUP, DOF real T, DOF real R, DOF virtual T, movement direction, target distance T, target width T, target distance R, target width R, ID combined, ID T, ID R , REPETITION, TRIAL, BUTTON CLICKS, SUCCESSFUL CLICKS, Hit, OVERSHOOTS R, OVERSHOOTS T, PEAK ACCELERATION T, PEAK ACCELERATION R, MOVEMENT CONTINUITY R, MOVEMENT CONTINUITY T, PEAK SPEED R, PEAK SPEED T, HIT TYPE, MT, ERROR R, ERROR T, FIRST REVERSAL R, FIRST REVERSAL T, REVERSAL POINTS R, REVERSAL POINTS T, TP, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.16407544820340814, 100, 54.69181606780271, 3, 1.5, 1.5, 8, 0, 1, 1, 1, 0, 0, 8.768150637544615, 4110.5619887073035, -0.12251511460507668, -0.4470713678580145, 422.79239201729524, 0.7899545074751162, Manual, 1.1923236846923828, 5.280039322258621, 0.051829150685764, 66.15404585563853, 0.12568101286888123, 2, 9, 2.516095283953027, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.16407544820340814, 100, 54.69181606780271, 3, 1.5, 1.5, 8, 1, 2, 2, 1, 1, 1, 8.20870309366763, 3588.5855699987196, -0.7329798527610364, -0.37821082212965046, 416.7673574053888, 0.8868761459292243, Manual, 1.0535297393798828, 0.8402828225328751, 0.04879667685482243, nan, -0.10773900151252747, 3, 10, 2.847570303773131, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.16407544820340814, 100, 54.69181606780271, 3, 1.5, 1.5, 8, 2, 3, 3, 1, 1, 1, 8.828203124752434, 6602.020134359811, -0.3616920372378238, -0.42230308748695783, 585.8289184954909, 1.026630238661975, Manual, 1.2709674835205078, 7.856908967868278, 0.03279118090646103, 38.35283481550918, 0.14891299605369568, 2, 13, 2.3604065712917928, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.16407544820340814, 100, 54.69181606780271, 3, 1.5, 1.5, 8, 3, 4, 4, 1, 1, 1, 6.725251997687378, 5793.830542437443, -0.8283243096259221, -0.7767894068454777, 382.97485651751487, 1.0045733563149664, Manual, 1.2546844482421875, 2.6219319640874907, 0.05407751839673026, nan, -0.08067500591278076, 2, 14, 2.3910394396001315, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.16407544820340814, 100, 54.69181606780271, 3, 1.5, 1.5, 8, 4, 5, 5, 1, 1, 1, 4.842870817380751, 5300.280616268706, -0.04535020501606872, -0.7000649819096091, 495.6465384231231, 0.5894456059434418, Manual, 1.221506118774414, 1.225519798308885, 0.016109271023622147, 69.47478024316719, 0.14338500797748566, 2, 10, 2.4559844227469116, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.16407544820340814, 100, 54.69181606780271, 3, 1.5, 1.5, 8, 5, 6, 6, 1, 1, 1, 6.712728754639528, 5126.301562911233, -0.22423841096433478, -1.4841778938511552, 385.9486244435768, 0.7705019908279654, Manual, 1.187601089477539, 0.42744751445405094, 0.041095974229819365, nan, -0.08314600586891174, 2, 8, 2.5261007476170207, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.16407544820340814, 100, 54.69181606780271, 3, 1.5, 1.5, 8, 6, 7, 7, 1, 1, 1, 7.5293522762753256, 5005.837876722997, -0.05847466144787713, -0.5368940555455447, 314.6135533378543, 0.79721986541873, Manual, 1.2041568756103516, 5.8051015383989775, 0.011656017774690339, 65.49631280439596, 0.12667900323867798, 2, 11, 2.491369738248921, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.16407544820340814, 100, 54.69181606780271, 3, 1.5, 1.5, 8, 7, 8, 8, 1, 1, 1, 5.775704283553523, 3117.6095074192153, -0.22342988398621041, -0.9521418405471554, 433.62915984967196, 0.8244980265042405, Manual, 1.1540699005126953, 0.3631572787057012, 0.01452789702908451, nan, -0.05696200579404831, 2, 8, 2.5994959219257434, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.09999999999999999, 100, 33.333333333333336, 4, 2.0, 2.0, 8, 8, 9, 9, 1, 1, 2, 7.069863545951894, 8417.95432131717, -0.07435377216149715, -1.1461318250427683, 614.9427796360429, 0.8856190170327574, Manual, 1.5722923278808594, 1.0934328740940338, 0.019223898356063186, 79.7863341399707, 0.16285499930381775, 2, 17, 2.5440561714062504, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.09999999999999999, 100, 33.333333333333336, 4, 2.0, 2.0, 8, 9, 10, 10, 1, 1, 1, 10.04748514327429, 4593.977533608196, -0.1300522746185016, -0.40347226918431417, 545.0306349130983, 0.67115454838165, Manual, 0.9867019653320312, 3.6342677887129375, 0.018906549548580783, nan, -0.01021800097078085, 3, 6, 4.053909022724988, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.09999999999999999, 100, 33.333333333333336, 4, 2.0, 2.0, 8, 10, 11, 11, 1, 1, 1, 11.468934555732867, 6750.0211618770445, -0.06274007520154551, -0.4603077407844777, 658.4969917751687, 0.9840584977841278, Manual, 1.0196361541748047, 2.0754649174171735, 0.005234408080368867, 62.41201388951828, 0.11268000304698944, 3, 9, 3.922967995615274, 
