USER ID, USER GROUP, DOF real T, DOF real R, DOF virtual T, movement direction, target distance T, target width T, target distance R, target width R, ID combined, ID T, ID R, REPETITION, TRIAL, BUTTON CLICKS, SUCCESSFUL CLICKS, Hit, OVERSHOOTS R, OVERSHOOTS T, PEAK ACCELERATION T, PEAK ACCELERATION R, MOVEMENT CONTINUITY R, MOVEMENT CONTINUITY T, PEAK SPEED R, PEAK SPEED T, HIT TYPE, MT, ERROR R, ERROR T, FIRST REVERSAL R, FIRST REVERSAL T, REVERSAL POINTS R, REVERSAL POINTS T, TP, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 0, 1, 1, 1, 0, 1, 14.265868363025998, 2672.5095813848916, -0.3754122987131473, -0.5511304798070765, 204.2521241708049, 1.3723682211737593, Manual, 1.1378555297851562, 0, 0.013222226499013709, nan, 0.1906990110874176, 3, 11, 2.6365385775876518, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 1, 2, 2, 1, 0, 1, 10.182195383049494, 2700.1813213899572, -0.1740765989717771, -0.6480144944727915, 200.5487695818139, 1.1604236063796256, Manual, 0.7694473266601562, 0, 0.006445502147356356, nan, -0.14751200377941132, 2, 4, 3.898902362844933, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 2, 3, 3, 1, 0, 1, 6.665417203275727, 1209.3396485119927, -0.3886735886093141, -0.866364439810236, 136.1960124845863, 0.8674186814587926, Manual, 0.8522109985351562, 0, 0.014499678893248758, nan, 0.1499600112438202, 0, 4, 3.52025496638347, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 3, 4, 4, 1, 0, 1, 6.80529413320259, 1331.3300987716013, -0.3383259552964783, -0.4618029988735918, 116.49347096751562, 0.6790859795599224, Manual, 0.9699630737304688, 0, 0.006218887893289061, nan, -0.12946800887584686, 2, 5, 3.092901246706257, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 4, 5, 5, 1, 0, 1, 7.897710516678208, 1956.4590290372325, -0.6925524182053138, -0.7769238944493488, 173.95859375391686, 0.8581822654479073, Manual, 0.7525787353515625, 0, 0.007945539614338642, nan, 0.15235601365566254, 2, 3, 3.9862938707649884, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 5, 6, 6, 1, 0, 1, 7.07846677005497, 1355.0692622957195, -0.15984229515662962, -0.5269759394779041, 168.83295506836788, 0.7710683224280362, Manual, 0.752838134765625, 0, 0.016967872436981352, nan, -0.12536700069904327, 2, 4, 3.984920345372735, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 6, 7, 7, 1, 0, 1, 7.365438101443577, 1597.653835919644, -0.3207928280164913, -0.601229148358919, 184.17516798327804, 0.9071182252306575, Manual, 0.7859344482421875, 0, 0.01713072573344744, nan, 0.1637130081653595, 2, 2, 3.8171122371716466, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 7, 8, 8, 1, 0, 1, 6.751408802276227, 1315.5016162043362, -0.3554875405734925, -1.0090221963185464, 184.41122295863542, 0.8773116293619306, Manual, 0.8699417114257812, 0, 0.006694890130663864, nan, -0.12777401506900787, 3, 5, 3.44850690638018, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 8, 9, 8, 0, 0, 1, 5.4669223677010805, 1097.2733309078171, -0.34553345873916713, -0.6777026088034313, 167.11955031833375, 0.7317627825869734, Manual, 0.8699417114257812, 0, 0.015175629985980953, nan, 0.1414640098810196, 2, 6, 4.598009208506906, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 9, 10, 8, 0, 0, 0, 5.238907882390551, 1816.3694072583685, -0.4134647668283508, -0.8349163739131568, 195.10456822666265, 0.8704518216548837, Manual, 0.8699417114257812, 0, 0.016346893459742932, nan, -0.1417749971151352, 2, 7, 4.598009208506906, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 10, 11, 9, 1, 0, 0, 12.91703055042727, 2620.6654900564986, -0.17364272979261947, -0.5115572935691278, 202.02457141642117, 1.0539156693768246, Manual, 3.8460922241210938, 0, 0.006523967877682421, nan, 0.13716499507427216, 4, 21, 1.0400166628646241, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 11, 12, 9, 0, 0, 2, 10.790659451589448, 1960.287780691552, -1.0092880949939316, -0.6102026270931993, 208.87177946325866, 1.2870972995661345, Manual, 3.8460922241210938, 0, 0.012323968599697942, nan, -0.14938800036907196, 2, 7, 1.0400166628646241, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 12, 13, 10, 1, 0, 0, 6.886529738083666, 1239.0957395399232, -0.49576913391083427, -0.28476051328921165, 145.50240748913893, 0.9240708135115822, Manual, 2.09051513671875, 0, 0.009860353002823192, nan, 0.137364000082016, 2, 8, 1.913403988204724, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 13, 14, 11, 1, 0, 1, 8.31618994128909, 1392.5641406225845, -0.12302214292390154, -0.5694303982236005, 132.98304733665225, 0.7846053993669836, Manual, 1.1878890991210938, 0, 0.0027516308083281042, nan, -0.11052900552749634, 2, 12, 3.367317709169616, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 14, 15, 12, 1, 0, 2, 6.823461166738254, 1438.9343463832859, -0.6611626415667399, -0.6866193683336782, 155.0085507093364, 0.8108365276924592, Manual, 1.1533355712890625, 0, 0.003962696738631226, nan, 0.14305099844932556, 2, 9, 3.46820136270424, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 15, 16, 13, 1, 0, 1, 10.384717081350882, 1616.6295522761025, -0.8435182328212911, -0.45551156193827724, 164.52050194142083, 0.8508914139892368, Manual, 1.4550094604492188, 0, 0.004094558014353085, nan, -0.13178400695323944, 2, 16, 2.7491230185988225, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 16, 17, 13, 0, 0, 2, 10.134052335190454, 1884.5703119959612, -0.5763557757835145, -0.4640433813928545, 203.3141876855624, 0.9673048372670113, Manual, 1.4550094604492188, 0, 0.005277876279301628, nan, 0.14896801114082336, 2, 28, 3.4364037732485277, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 17, 18, 14, 1, 0, 0, 8.308494727418374, 1079.6324978719817, -0.6094157887972749, -0.3646195671776208, 123.37983817113374, 0.7959592155957782, Manual, 4.146537780761719, 0, 0.0027232143844809907, nan, -0.1315319985151291, 3, 23, 1.2058252605819741, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 18, 19, 15, 1, 0, 1, 10.422741736259182, 1589.5235968748264, -0.5084810950916039, -0.4084442809098565, 162.23628862046908, 1.041371366218722, Manual, 1.9567184448242188, 0, 0.003077692941790391, nan, 0.14243300259113312, 2, 25, 2.5552986497498744, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 19, 20, 16, 1, 0, 1, 10.559386913520457, 1762.8853599050647, -0.8837638197904313, -0.6268756145296571, 167.4957908846243, 1.0235399096259767, Manual, 1.521575927734375, 0, 0.003313151865653616, nan, -0.14211399853229523, 2, 17, 3.2860667081168895, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 20, 21, 17, 1, 0, 2, 9.592147462632909, 1463.006533487132, -1.0320655515548673, -0.6790475367442513, 159.23235870391125, 0.9195505106060566, Manual, 1.3052825927734375, 0, 0.004613871052540947, nan, 0.1322690099477768, 2, 14, 3.830588125270332, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 21, 22, 18, 1, 0, 1, 10.532332499932835, 1111.721276832235, -0.33412817603275663, -0.4997153249189696, 136.24454200839497, 0.8742768326348708, Manual, 1.806915283203125, 0, 0.003012521606991581, nan, -0.12016000598669052, 2, 21, 2.767146886453073, 
6, 1, 3, 3, 3, (0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 22, 23, 19, 1, 0, 1, 12.380016211650776, 2828.709186209116, -0.26189927950878444, -0.61216105210377, 242.1231426918759, 1.301192923150207, Manual, 1.5048980712890625, 0, 0.00376309270232354, nan, 0.15869000554084778, 2, 18, 3.322484157160963, 
6, 1, 3, 3, 3, (-0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 23, 24, 20, 1, 0, 1, 10.838117874538588, 3306.388619117508, -0.3777985738883911, -0.4261734560405647, 229.66197550130278, 1.137668157262088, Manual, 1.1199798583984375, 0, 0.0011757028758686912, nan, -0.13533800840377808, 2, 11, 4.464365999536779, 
