USER ID, USER GROUP, DOF real T, DOF real R, DOF virtual T, movement direction, target distance T, target width T, target distance R, target width R, ID combined, ID T, ID R, REPETITION, TRIAL, BUTTON CLICKS, SUCCESSFUL CLICKS, Hit, OVERSHOOTS R, OVERSHOOTS T, PEAK ACCELERATION T, PEAK ACCELERATION R, MOVEMENT CONTINUITY R, MOVEMENT CONTINUITY T, PEAK SPEED R, PEAK SPEED T, HIT TYPE, MT, ERROR R, ERROR T, FIRST REVERSAL R, FIRST REVERSAL T, REVERSAL POINTS R, REVERSAL POINTS T, TP, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 0, 1, 1, 1, 0, 1, 12.122917981703162, 2679.922934696857, -0.6966047087086983, -0.9736972464739503, 189.3420292422454, 1.1603134425550243, Manual, 0.6337718963623047, 0, 0.021081930590466706, nan, 0.1688850075006485, 2, 3, 4.733564263766293, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 1, 2, 1, 0, 0, 2, 9.449688161721534, 1906.0136855234857, -0.9794509606438293, -0.6121079062872099, 142.12978743143864, 0.9668125518277565, Manual, 0.6337718963623047, 0, 0.02939434056874121, nan, -0.16809400916099548, 0, 2, 4.733564263766293, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 2, 3, 2, 1, 0, 0, 8.351445186561506, 2373.54228320833, -0.5750713163252489, -0.692602143284845, 200.00962818553867, 0.9459054554251617, Manual, 1.1842107772827148, 0, 0.013237288935015343, nan, -0.16809400916099548, 2, 0, 2.533332796450128, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 3, 4, 2, 0, 0, 2, 7.696858020003133, 1519.1234925745553, -0.898515553100277, -1.1775433618687123, 185.96219871824576, 1.0848670009533756, Manual, 1.1842107772827148, 0, 0.022160693826000076, nan, -0.1714330017566681, 0, 1, 2.533332796450128, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 4, 5, 2, 0, 0, 1, 8.455652078006073, 2521.984116748001, -1.045300349453007, -0.21042464879911882, 209.9543231107429, 0.9884865562632813, Manual, 1.1842107772827148, 0, 0.026420337811873595, nan, 0.16565300524234772, 2, 1, 2.533332796450128, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 5, 6, 3, 1, 0, 0, 5.6656824240617105, 1111.6321555180432, -2.3714957015822216, -1.1828416062837332, 177.17715571048757, 0.9824415985723441, Manual, 1.6844682693481445, 0, 0.016648805284644245, nan, -0.15792199969291687, 0, 1, 1.7809774482489598, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 6, 7, 3, 0, 0, 2, 12.314967421595837, 2963.77894033409, -0.8894829646958932, -0.5441837294200687, 219.5041363948661, 1.0357330629509658, Manual, 1.6844682693481445, 0, 0.023568466896742406, nan, -0.15792199969291687, 0, 0, 1.7809774482489598, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.04285714285714286, 100, 54.69181606780271, 3, 3, 0, 8, 7, 8, 3, 0, 0, 1, 6.302036000167358, 1601.7809814106568, -1.6458123233739126, -0.9165703825603363, 157.93253739050445, 0.8515839981473342, Manual, 1.6844682693481445, 0, 0.02340163565599531, nan, -0.16957201063632965, 0, 1, 1.7809774482489598, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 8, 9, 3, 0, 0, 1, 7.492735316755227, 1178.5889797386626, -0.9262787687640774, -0.4941821810015142, 177.30139238135268, 0.8865569008822872, Manual, 1.6844682693481445, 0, 0.012092869109259283, nan, 0.15152400732040405, 2, 2, 2.3746365976652797, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 9, 10, 3, 0, 0, 1, 15.636874402668255, 3833.0766323936173, -0.35419894878992303, -0.4476810561688032, 249.5809833630897, 1.057445098912661, Manual, 1.6844682693481445, 0, 0.01480013940329261, nan, -0.16198301315307617, 2, 14, 2.3746365976652797, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 10, 11, 4, 1, 0, 0, 11.216613175680136, 2126.997511190061, -0.5632175457982092, -0.6985627415711104, 173.34840027909246, 1.1473518155895348, Manual, 4.319606781005859, 0, 0.009651197609767475, nan, 0.13926200568675995, 3, 8, 0.9260102140752182, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 11, 12, 5, 1, 0, 2, 8.223058908006097, 1358.6939839856202, -0.8973344535875838, -0.6389791914760511, 145.47603342421053, 1.069154543731957, Manual, 0.9005451202392578, 0, 0.0055610617021213575, nan, -0.16537801921367645, 2, 5, 4.441754122144681, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 12, 13, 6, 1, 0, 1, 10.258851373540407, 2161.8347253069296, -0.6293334976886674, -0.879512605921181, 206.55668120467791, 1.1970149522051603, Manual, 1.0339908599853516, 0, 0.0055429867674554, nan, 0.17546601593494415, 2, 9, 3.86850614913237, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 13, 14, 7, 1, 0, 1, 8.404671115370977, 1700.7647505714053, -0.4470098472173161, -0.28804117025734904, 153.8102646366411, 0.8321456159418663, Manual, 0.8671913146972656, 0, 0.005799114878930812, nan, -0.14326801896095276, 2, 5, 4.612592322141038, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 14, 15, 7, 0, 0, 1, 8.940362173603368, 2153.145668293608, -0.34385013392790786, -0.38103323754999974, 147.42226440306072, 0.7314531486215555, Manual, 0.8671913146972656, 0, 0.010569579513336737, nan, 0.13553501665592194, 2, 3, 4.612592322141038, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.02, 100, 33.333333333333336, 4, 4, 0, 8, 15, 16, 8, 1, 0, 0, 6.543674478519517, 1910.4442999331009, -0.11788465608324353, -0.7190020841245185, 141.41558439077218, 0.7874321990115948, Manual, 1.8511981964111328, 0, 0.005382464146977928, nan, -0.13249100744724274, 2, 7, 2.160762692916777, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 16, 17, 9, 1, 0, 1, 7.35562434682245, 1103.3125837992634, -0.9576468097963603, -0.3550208383219152, 157.52308245635194, 0.7617970265090273, Manual, 1.4175605773925781, 0, 0.001125660116617967, nan, 0.11834500730037689, 2, 16, 3.527186125052139, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 17, 18, 10, 1, 0, 1, 8.095235698472274, 1451.538745425957, -0.382699271756088, -0.5173651571666589, 151.55072038135128, 0.9024792095930392, Manual, 1.033987045288086, 0, 0.0020170673476994304, nan, -0.14239200949668884, 2, 8, 4.835650526556566, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 18, 19, 10, 0, 0, 2, 7.666716842078643, 2136.3051462127537, -0.6120525857323899, -0.8469763919870095, 214.78399922914684, 1.0263794752994535, Manual, 1.033987045288086, 0, 0.004933917994551709, nan, 0.16547100245952606, 2, 12, 4.835650526556566, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 19, 20, 10, 0, 0, 1, 7.3208765656912655, 1709.361543154848, -0.3756564890318656, -0.5010664644625469, 188.5689448962341, 0.8414354262164915, Manual, 1.033987045288086, 0, 0.0058982834337121285, nan, -0.14494800567626953, 2, 14, 4.835650526556566, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 20, 21, 11, 1, 0, 1, 9.826397195287964, 2793.3145153782075, -0.34215779495304277, -0.5435728184620322, 228.44912823539073, 1.0539976534023676, Manual, 3.885824203491211, 0, 0.0015599096237355833, nan, 0.17203199863433838, 2, 13, 1.2867283073453915, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 21, 22, 12, 1, 0, 1, 10.441821736397852, 2423.047777929476, -0.797151171643067, -0.8757992318588909, 211.2038267327144, 0.9828320554037219, Manual, 1.4028282165527344, 0, 0.001680171011102271, nan, -0.13089200854301453, 2, 15, 3.564228278988315, 
6, 1, 3, 3, 2, (0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 22, 23, 13, 1, 0, 1, 12.216981296353389, 3143.168860557789, -0.624083583793385, -0.6824431947267089, 209.02131867486764, 0.9925524501502507, Manual, 1.0031547546386719, 0, 0.002173364319341885, nan, 0.1297530084848404, 2, 10, 4.9842758326963805, 
6, 1, 3, 3, 2, (-0.300  0.000  0.000), 0.3, 0.00967741935483871, 100, 21.47372338545929, 5, 5, 0, 8, 23, 24, 13, 0, 0, 2, 7.102361052231202, 1391.1024408795686, -0.3395502045442653, -0.925245304186944, 159.1337917016033, 0.8614624967077742, Manual, 1.0031547546386719, 0, 0.0049087298116820026, nan, -0.12536200881004333, 2, 17, 4.9842758326963805, 
