User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 0, 1, 1, 1, Manual, 2.1340408325195312, (0.176  0.000  0.003), 0.35076857777987275, 1, 5.76359806174259, -0.3374789679184952, 0.003127786239249184, 0.6587877600371578, 0.003899262555733965, 23, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 1, 2, 2, 1, Manual, 2.1638545989990234, (-0.175  0.000  0.004), 0.35107274624370294, 1, 7.14535319744725, -0.025089777204907068, 0.0035796475889292912, 0.5505470264084948, 0.07378101284910693, 26, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 2, 3, 3, 1, Manual, 1.9691085815429688, (0.177  0.000  -0.000), 0.35161768787669756, 1, 6.865121670427118, -0.3754143345845503, 0.001826493007257372, 0.8616011820033488, 0.052376573387171964, 24, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 3, 4, 4, 1, Manual, 2.1334896087646484, (-0.176  0.000  0.001), 0.3523682289712112, 1, 8.37833477259138, -0.28856580536782955, 0.0010179552904466891, 0.8846926885681166, 0.058683925468565906, 27, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 4, 5, 5, 1, Manual, 1.6213665008544922, (0.176  0.000  -0.002), 0.35121813112655625, 1, 12.416620801049433, -0.43594926667753287, 0.0023975586373229927, 0.9025008537082236, 0.08284099030447037, 16, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 5, 6, 6, 1, Manual, 1.8998699188232422, (-0.176  0.000  0.002), 0.35137941756626123, 1, 6.059959461773933, -0.10753269615065389, 0.001967929794925623, 0.6533255920569305, 0.031438641951860816, 22, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 6, 7, 7, 1, Manual, 1.4497299194335938, (0.176  0.000  0.000), 0.3521266510326324, 1, 6.89956772269318, -0.3412216834787373, 0.0014590635209711582, 0.7923271783420828, 0.0026533122128329406, 12, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 7, 8, 8, 1, Manual, 1.7211017608642578, (-0.176  0.000  0.004), 0.3522678217079536, 1, 7.479918282466645, -0.6547513812405923, 0.0038946650348621915, 0.756754996660016, 0.027455015286572692, 17, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 8, 9, 9, 1, Manual, 1.6831512451171875, (0.176  0.000  -0.001), 0.35173590540524174, 1, 6.954786928155748, -0.3846194906758789, 0.0015989302238404069, 0.8815866912874937, 0.07221520408507039, 19, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 9, 10, 10, 1, Manual, 1.6328849792480469, (-0.175  0.000  0.000), 0.35111774926371936, 1, 5.017508487667446, -0.33119739803867687, 0.000538669877942154, 0.6073314108205664, 0.05502251708709257, 18, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 10, 11, 11, 1, Manual, 1.8665542602539062, (0.176  0.000  -0.001), 0.35087889474430106, 1, 10.668966301545398, -0.20476403115292743, 0.0009103873411389665, 0.8370423145261152, 0.031041072047619526, 23, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 11, 12, 12, 1, Manual, 2.566875457763672, (-0.175  0.000  0.001), 0.35080041897426223, 1, 6.68416270123051, -0.39800131955074186, 0.000880421559991176, 0.712587877193127, 0.03817873799589891, 33, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
18, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 12, 13, 13, 1, Manual, 1.83294677734375, (0.176  0.000  0.001), 0.35161304015402195, 1, 9.104451508082251, -0.2883077655006448, 0.001570225746500416, 1.1238294617830304, 0.00804418551299215, 21, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
