User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 0, 1, 1, 1, Manual, 3.2682037353515625, (0.165  0.000  -0.000), 0.3367715895664046, 0, 1.906808572439348, -1.0427558453131074, 0.010412769934476634, 0.39737734265611924, 0.1330924696899075, 39, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 1, 2, 2, 1, Manual, 3.1150970458984375, (-0.176  0.000  -0.001), 0.3404074580724422, 0, 3.6672167966618874, -0.7814808578992141, 0.001188463730257679, 0.42581241102015654, 0.07570082706898607, 36, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 2, 3, 3, 1, Manual, 2.8935470581054688, (0.173  0.000  -0.001), 0.3484505858571936, 1, 2.557173708772764, -1.001106867463993, 0.002796817331410394, 0.463069271788484, 0.03932801057539394, 37, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 3, 4, 4, 1, Manual, 3.0672683715820312, (-0.174  0.000  -0.002), 0.34712652909808095, 1, 2.5932200274520696, -0.5098227347200979, 0.002155930420116064, 0.44396840735543336, 0.13527547733942116, 40, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 4, 5, 5, 1, Manual, 3.3506393432617188, (0.174  0.000  0.001), 0.34800758381804325, 1, 4.972382282952461, -1.191967164204713, 0.0019862161397374745, 0.776555719607045, 0.034143719594263086, 48, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 5, 6, 6, 1, Manual, 2.666919708251953, (-0.173  0.000  0.001), 0.3469657998576523, 1, 3.2543407863105873, -0.2289296570240646, 0.0016329169955046187, 0.40862700735514595, 0.28578564499176556, 35, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 6, 7, 7, 1, Manual, 2.3690528869628906, (0.173  0.000  0.001), 0.34691001579471437, 1, 4.394149024620738, -0.9783275045419301, 0.001642826697664169, 0.7703261503930107, 0.01846372396009076, 27, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 7, 8, 8, 1, Manual, 2.7669334411621094, (-0.175  0.000  -0.003), 0.3485993720824812, 1, 2.675342917838651, -1.303851361731172, 0.0025229558099213083, 0.5444608353705438, 0.04138361186593796, 31, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 8, 9, 9, 1, Manual, 2.4550514221191406, (0.175  0.000  -0.002), 0.3496730359150473, 1, 4.376011280752711, -0.08225333179131172, 0.002515951180234595, 0.6751989453777737, 0.04516577025612506, 30, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
10, 3, 2, 1, 2, 0, 0, 1, 0.35, 0.03, 0, 0, 0, -, 0, 20, 9, 10, 10, 1, Manual, 1.8999786376953125, (-0.175  0.000  -0.002), 0.3491031110694476, 1, 3.49937429413484, -1.0807633212006709, 0.002259113597217824, 0.6534368659589729, 0.039611853901414085, 19, (1.000  0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, Phone, 0.0, 
